movie_id,director,leads
FS20211177,리들리 스콧,레이디 가가|아담 드라이버|자레드 레토
FS20244850,알렉스 가랜드,커스틴 던스트|케일리 스패니|와그너 모라
FS20215046,클로이 자오,프란시스 맥도먼드
FS20225167,하워드 J. 포드,
FS20236568,고훈,오대환(경철)|지승현(도필)|김정태
FS20219822,로도 사야구에즈,스티븐 랭|매들린 그레이스|브렌단 섹스턴 3세
FS20210865,사라 스미스,자크 갈리피아나키스(론)|잭 딜런 그레이저(바니)|올리비아 콜맨
FS20249624,이환,한소희|전종서|김신록
FS20240193,배리 젠킨스,켈빈 해리슨 주니어|존 카니|세스 로건
FS20216703,도미닉 쿡,베네딕트 컴버배치|메랍 니니트쩨|제시 버클리
FS20256397,,
FS20240614,김동철,최한(박신부)|남도형(현암)|정유정(준후)
FS20180382,이수성,이승용(영호)|윤선근(성태)|변준우(대천)
FS20051060,유야마 쿠니히코,마츠모토 리카|오오타니 이쿠에|우에다 유지
FS20212783,,산드라 블록|채닝 테이텀|다니엘 래드클리프
FS20204845,조용선,김상경(정태훈)|이선빈(한영주)|윤경호(서우식)
FS20234613,가이 리치,제이크 질렌할|다 살림
FS20235098,리들리 스콧,호아킨 피닉스|바네사 커비
FS20218345,조바른,성준(지우)|김홍파(관리인)|김보라(다혜)
FS20211241,월트 벡커,시에나 길로리|존 클리즈|안소명(에밀리 목소리)
FS20196763,제이슨 라이트맨,핀 울프하드|맥케나 그레이스|폴 러드
FS20205443,케네스 브래너,케네스 브래너|갤 가돗|아미 해머
FS2023C266,,앤디 샘버그
FS20253852,남대중,강하늘|김영광|차은우
FS20249251,에드워드 버거,랄프 파인즈|스탠리 투치|존 리스고
FS20040553,잭 스나이더,사라 폴리(안나)|빙 라메스(케네스)|제이크 웨버(마이클)
FS20225055,천명관,정우|김갑수
FS20196669,정지연,천우희(정세라)|이혜영(이소정)|신하균(최인호)
FS20232536,타치카와 유즈루,
FS20135304,유야마 쿠니히코,마츠모토 리카(사토시 목소리)|오오타니 이쿠에(피카츄 목소리)|이선호
FS20216523,,조 타슬림|루디 린|아사노 타다노부
FS20250188,,
FS20231042,박범수,이혜리|박세완|이정하
FS20255381,존 추,신시아 에리보|아리아나 그란데|조나단 베일리
FS20125127,장 클로드 브리소,카롤 브라나(산드린)|아노드 비나드(그렉)
FS20234137,릭 로먼 워,제라드 버틀러
FS19988717,코다마 켄지,
FS20253766,아담 B. 스테인,케이틀린 산타 후아나|테오 브리오네스|리처드 하몬
FS20230495,오윤동,임영웅
FS20216801,야지마 테츠오,
FS20231415,김용균,나문희(고은심)|김영옥(진금순)|박근형(정태호)
FS20246361,윤제완,이선(뽀로로)|이미자(크롱)|함수정(에디)
FS20231004,스콧 벡,아담 드라이버|아리아나 그랜블랫
FS20233220,김수진,이선빈(주영)|김민석(기훈)|한수아
FS20244883,제이크 슈레이어,플로렌스 퓨|세바스찬 스탠|와이어트 러셀
FS20223831,가이 리치,제이슨 스타뎀|휴 그랜트|조쉬 하트넷
FS20235596,월트 도른,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬
FS20190353,현문섭,박신양(차승도)|이민기(반신부)|이레(차소미)
FS20218875,이마이 카즈아키,윤아영(도라에몽)|김정아(진구)|최낙윤(퉁퉁이)
FS20113982,순리준,엄상현(투)|박지훈(슬래시)|남도형(비기)
FS20254275,장성호,이병헌|진선규|이하늬
FS20200065,플로리안 젤러,안소니 홉킨스|올리비아 콜맨|마크 게티스
FS20242794,조우영,임영웅
FS20216069,케빈 맥도널드,베네딕트 컴버배치(코치)|조디 포스터(낸시)|쉐일린 우들리(테리)
FS20231494,줄리어스 에이버리,러셀 크로우(가브리엘 아모르트)|다니엘 조바토(토마스 에스퀴벨)|알렉스 에소
FS20224965,자레드 스턴,드웨인 존슨|케빈 하트|키아누 리브스
FS20240125,아딜 엘 아르비,윌 스미스|마틴 로렌스|조 판톨리아노
FS20217174,이선명,박리나(콩순이)
FS20233879,가렛 에드워즈,존 데이비드 워싱턴|젬마 찬
FS20228313,미키 타카히로,미치에다 슌스케|후쿠모토 리코|후루카와 코토네
FS20071054,왕가위,임청하|양조위|왕비
FS20208721,이승준,이정현(윤소은)|문정희(서혜진)|진서연(홍연주)
FS20234519,얄마리 헬렌더,
FS20232949,이언희,김고은(재희)|노상현(흥수)
FS20217478,야기 류이치,윤아영(도라에몽)|김정아(진구)|김혜성(성인 진구)
FS20233039,조영준,조여정|정성일
FS20196906,권수경,손호준(영배)|이규형(동식)|허성태(서사장)
FS20235034,니아 다코스타,브리 라슨|테요나 패리스|이만 벨라니
FS20218904,션 헤이더,에밀리아 존스(루비)|퍼디아 월시-필로(마일스)|말리 매트린(재키)
FS20226670,최신규,이지현(차탄)|조경이(삼순)
FS20249899,조시 쿨리,크리스 헴스워스|브라이언 타이리 헨리|스칼렛 요한슨
FS20211317,곽정덕,신현준|이문식|김민경
FS20210937,그렉 티어넌,오스카 아이삭(고메즈)|샤를리즈 테론(모티시아)|클로이 모레츠(웬즈데이)
FS20233259,,허성태|조복래
FS20256283,,
FS20225448,데이빗 레이치,브래드 피트|조이 킹|애론 테일러 존슨
FS20200154,이원석,이하늬|이선균|공명
FS20196306,이수성,이승용|변준우|송민경
FS20030371,강제규,장동건|원빈|이은주
FS20232740,그레타 거윅,마고 로비|라이언 고슬링
FS20111891,패트릭 루지어,니콜라스 케이지(밀턴 )|앰버 허드(파이퍼 )
FS20235613,데이빗 레이치,라이언 고슬링|에밀리 블런트|애론 테일러 존슨
FS20240983,나가오카 치카,김선혜(코난)|강수진(신이치)|신용우(괴도 키드)
FS20124771,모치즈키 로쿠로,나카야마 카즈야(이시다 키치조)|스기모토 아야(아베 사다)|우치다 유야(오오미야)
FS20247437,정지환,엄상현(브레드)|박윤희(윌크)|강시현(초코)
FS20202247,박범수,이동욱(영호)|임수정(현진)|이솜(주옥)
FS20214848,J 블레이크슨,로자먼드 파이크|피터 딘클리지|에이사 곤잘레스
FS20223278,박성후,오가타 메구미(옷코츠 유타)|하나자와 카나(오리모토 리카)|코마츠 미카코(젠인 마키)
FS20081375,스탠리 큐브릭,잭 니콜슨|셸리 듀발|대니 로이드
FS20128672,미미 레더,모건 프리먼|안토니오 반데라스
FS20253114,대니 보일,조디 코머|랄프 파인즈|잭 오코넬
FS20215843,더그 라이만,톰 홀랜드(토드)|데이지 리들리(바이올라)|매즈 미켈슨(데이비드 프렌티스)
FS20256702,,
FS20239573,니콜라스 D 존슨,스톰 리드|켄 렁|다니엘 헤니
FS20110026,윌리엄 와일러,그레고리 펙(조 브래들리)|오드리 헵번(앤 공주)
FS20218758,김민섭,송창의(강성구 대위)|송영규(백영철 중령)|이현균(김택진 군의관)
FS20205665,,루시 헤일|스눕 독
FS20250420,,
FS20250482,,
FS20230081,데이비드 F. 샌드버그,제커리 리바이|애셔 앤젤|아담 브로디
FS20214763,이창원,진구(재식)|정서연(은혜)
FS20225175,바즈 루어만,오스틴 버틀러|톰 행크스|올리비아 데종
FS20257728,,
FS20218014,앤더스 토머스 옌센,매즈 미켈슨|니꼴라이 리 카스|라스 브리히만
FS2009A161,,잭 애프론(마이크 오도넬)
FS20100833,송해성,주진모(김혁)|송승헌(영춘)|김강우(김철)
FS20218653,심덕근,김강우(도진)|김소혜(혜영)|이정형(태훈)
FS20193068,조진모,강하늘(영호)|천우희(소희)
FS20234213,스캇 워프,제이슨 스타뎀|실베스터 스탤론|메간 폭스
FS20236034,이루다,경수진(거울)|고규필(경석)|이지훈(두온)
FS20218240,이미영,김서형(노은희)|김현수(김하영)|최리(김소연)
FS20090203,우디 앨런,스칼렛 요한슨(크리스티나)|페넬로페 크루즈(마리아 엘레나)|하비에르 바르뎀(후안 안토니오 곤잘로)
FS20234281,마이클 차베즈,타이사 파미가|보니 아론스|조나스 블로켓
FS20247074,김덕영,
FS20253331,견자단,견자단|장지림|오진우
FS20256927,,
FS20246665,제임스 하위스,라미 말렉|레이첼 브로스나한|로렌스 피쉬번
FS20229365,김재훈,박성웅(인해)|곽시양(수광)|윤경호(주린팡)
FS20217728,강태호,신유람(범털)|성낙경(취사반장)|강인성(기철 )
FS20234673,윤제완,이선(뽀로로)|이미자(크롱)|함수정(에디)
FS20242495,정지환,엄상현(브레드)|박윤희(윌크)|강시현(초코)
FS20247590,딘 플라이셔 캠프,크리스 샌더스
FS20234253,캘런 브런커,정선혜|박지윤|신용우
FS20212672,요하네스 로버츠,카야 스코델라리오|해나 존-케이먼|로비 아멜
FS20139749,공자관,하소연|차린
FS20231603,래리 양,성룡|류호존
FS20243181,로버트 로렌즈,리암 니슨
FS20223839,앵거스 맥클레인,크리스 에반스(버즈 라이트이어)|타이카 와이티티|피터 손
FS20218790,로베르트 슈벤트케,헨리 골딩|앤드류 코지|우슬라 코르베로
FS20250878,,
FS20235583,벤자민 레너,엘리자베스 뱅크스|캐롤 케인|아콰피나
FS20243702,정 바오루이,홍금보|고천락|임봉
FS20252373,김태용,최우식|장혜진|공승연
FS20225865,정용기,김보라(나영)|김재현(우원)|신소율(태희)
FS20252526,제라드 존스톤,앨리슨 윌리암스|바이올렛 맥그로우|브라이언 조던 알바레즈
FS20223924,안톤 후쿠아,마크 월버그
FS20224579,김재훈,장동윤(진혁)|오대환(재환)|최귀화(팀장)
FS20233261,조선호,홍경(용준)|노윤서(여름)|김민주(가을)
FS20212836,사이먼 킨버그,제시카 차스테인|다이앤 크루거|페넬로페 크루즈
FS20224333,타릭 살레,크리스 파인(제임스 하퍼)|벤 포스터|키퍼 서덜랜드
FS20130248,이세일,김지원|조동혁|이동준
FS20212667,이승준,엄정화(이지혜)|송새벽(박완규)
FS20259383,,
FS20232570,,윤아영(도라에몽)|김정아(진구)|이현주(비실이)
FS20210303,마틴 캠벨,마이클 키튼(렘브란트)|매기 큐(안나)|사무엘 L. 잭슨(무디)
FS20218500,타니아 웩슬러,케이트 베킨세일(린디)|스탠리 투치|바비 카나베일
FS20210590,신연식,안성기(인우)|서현진(수진)|주예림(지나)
FS20058559,가이 리치,제이슨 스타뎀|레이 리오타|마크 스트롱
FS20210547,조 카나한,제라드 버틀러(밥)|프랭크 그릴로(테디)
FS20010044,박재호,김지현|최철호|류수영(진우/상호)
FS20149949,스티븐 R. 몬로,조 앱솔롬
FS20200418,드니 데르쿠르,유연석|올가 쿠릴렌코|예지원
FS20139751,,하소연|은빛
FS20228652,조지 밀러,틸다 스윈튼|이드리스 엘바
FS20232778,패트릭 윌슨,패트릭 윌슨|타이 심킨스
FS20048703,올리버 히르비겔,알렉산드라 마리아 라라(여비서 트라우들 융게)|울리히 마트데스(공보장관 요제프 괴벨스)|코리나 하르포히(마그다 괴벨스)
FS20214963,백승환,정영주(이영희)|이지현(이아름)|김가은(최은서)
FS20219115,리들리 스콧,맷 데이먼(장)|아담 드라이버(자크)|조디 코머(마르그리트)
FS20216022,하우메 발라게로,프레디 하이모어(톰)|리암 커닝햄(월터)|샘 라일리
FS19950220,멜 깁슨,소피 마르소|제임스 코스모|제임스 로빈슨
FS20224148,자코 아키후미,
FS20211220,진목승,견자단|사정봉
FS20234797,프란시스 로렌스,레이첼 지글러|톰 블라이스|헌터 샤퍼
FS20257521,,
FS20232075,,타카야마 미나미|하야시바라 메구미
FS20253906,엠마 타미,조쉬 허처슨|엘리자베스 라일|파이퍼 루비오
FS20248633,손현우,류현경(오연희)|김뢰하(이호준)|차선우(오동현)
FS20219375,강승용,강신일(할아버지)|김규리|백성현
FS20223991,최종학,정준호(이종범)|최대철(이종훈)|이엘빈(이노마)
FS20128527,맥스 매닉스,시이나 깃페이(존 레인)|게리 올드만|하세가와 쿄코
FS20244912,션 베이커,미키 매디슨|마크 아이델스테인|유리 보리소프
FS20134869,앤드류 니콜,시얼샤 로넌|다이앤 크루거|맥스 아이언스
FS20217510,장성,성룡|타오|왕카이
FS20209013,팀 힐,로버트 드 니로|우마 서먼|오크스 페글리
FS20254824,시게하라 카츠야,김선혜(에도가와 코난)|강수진(쿠도 신이치)|이정구(모리 코고로)
FS20252552,맷 샤크먼,페드로 파스칼(리드 리처드(미스터 판타스틱))|바네사 커비(수잔 스톰(인비저블 우먼))|조셉 퀸(조니 스톰(휴먼 토치))
FS20247460,피에르 페리펠,샘 록웰|크레이그 로빈슨|안소니 라모스
FS20210541,파블로 라라인,크리스틴 스튜어트(다이애나)
FS20227304,윌리엄 브렌트 벨,이사벨 퍼만|줄리아 스타일즈|로지프 서덜랜드
FS20217512,구예도,유덕화|유청운|니니
FS20209627,김현탁,김향기(아영)|류현경(영채)|염혜란(미자)
FS20040596,양윤호,양동근(최배달 )
FS20215314,,옥사나 애킨시나|피요트르 피오도로프
FS20216043,폴 외이,토르비에른 하르(스테인)|일바 퍼글러루드(엘리서)
FS20226107,야마구치 스스무,윤아영(도라에몽)|김정아(진구)|이현주(비실이)
FS20240925,심형준,푸바오|아이바오|러바오
FS20191143,김태용,탕웨이(바이리)|배수지(구정인)|박보검(박태주)
FS20218527,모홍진,홍예지(정윤영)|김지영(경숙)|황석정(리라)
FS20204628,,니콜라이 코스터 왈도(레이번)|애나벨 월리스(앨리스)|히어로 파인즈 티핀(브룩스)
FS20235733,님로드 안탈,리암 니슨|엠베스 데이비츠
FS20020122,유하,엄정화(연희)|감우성(준영)
FS20235698,케빈 그루터트,토빈 벨|쇼니 스미스
FS20232662,채기준,조윤서(채소연)|곽시양(마츠다 다이키)
FS20218198,김성한,오달수
FS20219206,패트릭 휴즈,라이언 레이놀즈|사무엘 L. 잭슨|셀마 헤이엑
FS20247673,아르카샤 스티븐슨,넬 타이거 프리|타우픽 바롬|소냐 브라가
FS20204394,,
FS20250644,,
FS20248466,길 키넌,폴 러드|핀 울프하드|맥케나 그레이스
FS20230641,마크 포스터,톰 행크스(오토)
FS20235290,배완,나희선(도티)|최예린(옐언니)|이민호(밍모)
FS20218834,데이빗 로워리,데브 파텔|알리시아 비칸데르|조엘 에저튼
FS20226034,,하성용(바나클)|정재헌(콰지)|엄상현(페이소)
FS20250686,,
FS20227374,데이미언 셔젤,브래드 피트|마고 로비|디에고 칼바
FS20212741,제라드 부시,자넬 모네|잭 휴스턴|지나 말론
FS20225729,파커 핀,소지 베이컨|제시 어셔|카일 갈너
FS20216361,,콘스탄틴 카벤스키|이반 얀콥스키
FS20249305,마크 딘달,크리스 프랫|사무엘 L. 잭슨|니콜라스 홀트
FS20239610,피에르 모렐,
FS20218244,,카트리나 보우든
FS20240479,,조여정|김진영(동인)|고규필
FS20228046,안소니 파비안,레슬리 맨빌
FS20236674,존 크래신스키,라이언 레이놀즈|존 크래신스키|케일리 플레밍
FS20223896,김지운,송강호(김감독)|임수정(이민자)|오정세(강호세)
FS20135178,아베 노리유키,모리타 마사카즈(쿠로사키 이치고 )|오리카사 푸미코(쿠치키 루키아 )|마도노 미츠아키(콘 )
FS20234114,고레에다 히로카즈,안도 사쿠라|다나카 유코|나가야마 에이타
FS20121244,존 스톡웰,캠 지갠뎃|윌리엄 피츠너|로버트 네퍼
FS20218347,주현량,왕카이|한경|고천락
FS20202130,벤 스타센,
FS20088147,마크 허만,에이사 버터필드|잭 스캔론|데이빗 듈리스
FS20224598,서은영,여진구|조이현|김혜윤
FS20210142,토마스 맥카시,맷 데이먼(빌)
FS20224866,한종훈,정혜인(정해수)|공형진(장판수)|김인권(국팀장/블랙잭)
FS20211735,제임스 넌,스콧 앳킨스|애슐리 그린|라이언 필립
FS20234689,김혜영,이레(인영)|진서연(설아)|정수빈(나리)
FS20198663,서은영,박하선(박오순)|하윤경(김지원)|감소현(윤보라)
