날짜,순위,영화명,개봉일,관객수,누적관객수,매출액,누적매출액,스크린수,상영횟수,좌석수,좌석판매율,좌석점유율
2024-11-22,2,히든페이스,2024-11-20,"57,320","158,226","548,392,740","1,472,738,600",942,"2,914","333,178",17.2%,16.1%
2024-11-22,3,글래디에이터 Ⅱ,2024-11-13,"31,135","616,652","300,155,200","6,108,589,140",834,"2,173","292,496",10.6%,14.1%
2024-11-22,4,청설,2024-11-06,"22,045","633,922","203,735,760","5,945,728,750",704,"1,661","197,886",11.1%,9.5%
2024-11-22,5,베놈: 라스트 댄스,2024-10-23,"4,227","1,735,489","38,544,200","16,993,393,168",296,382,"44,312",9.5%,2.1%
2024-11-22,6,나의 히어로 아카데미아 더 무비: 유어 넥스트,2024-11-20,"4,184","19,999","42,275,200","188,173,800",169,260,"31,808",13.2%,1.5%
2024-11-22,7,사흘,2024-11-14,"4,079","184,845","38,622,000","1,734,016,040",409,530,"59,658",6.8%,2.9%
2024-11-22,8,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,"2,329","1,189,336","19,926,400","12,046,337,209",44,59,,,
2024-11-22,9,아마존 활명수,2024-10-30,"2,224","595,585","15,009,700","5,302,050,180",99,114,"12,398",17.9%,0.6%
2024-11-22,10,캐롤,2016-02-04,"1,614","361,321","15,578,800","2,991,283,735",62,73,,,
2024-11-23,1,위키드,2024-11-20,"214,829","455,252","2,155,286,410","4,569,350,280","1,803","6,325","994,083",21.6%,44.3%
2024-11-23,2,히든페이스,2024-11-20,"103,285","261,511","996,386,440","2,469,125,040","1,072","3,253","388,777",26.6%,17.3%
2024-11-23,3,글래디에이터 Ⅱ,2024-11-13,"59,066","675,718","568,489,010","6,677,078,150",832,"2,203","287,908",20.5%,12.8%
2024-11-23,4,청설,2024-11-06,"36,309","670,231","352,436,030","6,298,164,780",694,"1,652","190,560",19.1%,8.5%
2024-11-23,5,나의 히어로 아카데미아 더 무비: 유어 넥스트,2024-11-20,"14,610","34,609","143,579,400","331,753,200",177,294,"35,117",41.6%,1.6%
2024-11-23,6,베놈: 라스트 댄스,2024-10-23,"6,583","1,742,072","63,005,320","17,056,398,488",285,356,"39,912",16.5%,1.8%
2024-11-23,7,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,"6,001","1,195,337","49,696,700","12,096,033,909",94,143,,,
2024-11-23,8,사흘,2024-11-14,"5,552","190,397","52,530,100","1,786,546,140",366,459,"48,532",11.4%,2.2%
2024-11-23,9,와일드 로봇,2024-10-01,"2,614","676,172","25,176,900","6,133,449,045",124,151,"17,795",14.7%,0.8%
2024-11-23,10,데드라인,2024-11-06,"1,181","40,209","6,536,200","287,618,700",33,43,"5,668",20.8%,0.2%
2024-11-24,1,위키드,2024-11-20,"195,001","650,253","1,929,342,520","6,498,692,800","1,801","6,057","950,731",20.5%,44.0%
2024-11-24,2,히든페이스,2024-11-20,"92,943","354,454","899,941,420","3,369,066,460","1,062","3,205","380,797",24.4%,17.6%
2024-11-24,3,글래디에이터 Ⅱ,2024-11-13,"52,549","728,267","501,362,400","7,178,440,550",825,"2,146","279,887",18.8%,12.9%
2024-11-24,4,청설,2024-11-06,"33,083","703,314","318,337,300","6,616,502,080",701,"1,598","183,091",18.1%,8.5%
2024-11-24,5,나의 히어로 아카데미아 더 무비: 유어 넥스트,2024-11-20,"9,958","44,567","99,728,100","431,481,300",166,275,"32,725",30.4%,1.5%
2024-11-24,6,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,"7,769","1,203,106","64,134,400","12,160,168,309",100,150,,,
2024-11-24,7,베놈: 라스트 댄스,2024-10-23,"6,457","1,748,529","61,399,900","17,117,798,388",284,354,"40,309",16.0%,1.9%
2024-11-24,8,사흘,2024-11-14,"4,331","194,728","41,773,300","1,828,319,440",328,400,"42,295",10.2%,2.0%
2024-11-24,9,와일드 로봇,2024-10-01,"2,937","679,109","27,056,500","6,160,505,545",125,149,"16,913",17.4%,0.8%
2024-11-24,10,저니 투 베들레헴,2024-11-20,"2,025","5,215","18,592,800","47,592,400",72,74,"7,894",25.7%,0.4%
2024-11-25,1,위키드,2024-11-20,"54,902","705,155","537,020,590","7,035,713,390","1,617","5,023","809,920",6.8%,42.6%
